id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3415137,Beautiful Condo with Terrace - 6 months minimum,17218838,Alia,,Rosemont-La Petite-Patrie,45.53438,-73.59237,Entire home/apt,175,180,5,2018-12-17,0.05,1,362,0,
3006119,Spacious Downtown Condo,15319609,Katia,,Ville-Marie,45.48868,-73.58208,Entire home/apt,148,1,242,2022-09-10,2.39,1,11,19,
3415140,Appartement spatieux et lumineux,1500959,Manon,,Rosemont-La Petite-Patrie,45.548,-73.56127,Entire home/apt,160,3,8,2016-09-06,0.08,1,0,0,
3010203,Private room in the Mile End.,15340320,Morelia,,Le Plateau-Mont-Royal,45.52198,-73.60211,Private room,48,32,24,2022-08-27,0.27,1,291,4,
3425315,L'expérience loft au cachet unique!,17265783,Mathieu&Martin,,Ville-Marie,45.53421,-73.56066,Entire home/apt,80,5,130,2022-08-19,1.30,3,240,23,
3013087,Logement entier 4 Chambers /4 Bedrooms,15355026,Gilles,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47881,-73.61435,Entire home/apt,105,31,67,2020-12-20,0.67,2,150,0,
3479042,Charming Flat with Garden,2334176,Ready To Greet You,,Ville-Marie,45.5293,-73.55966,Entire home/apt,119,90,69,2020-11-14,0.70,3,0,0,
3051385,The perfect pied-à-terre (chilli)!,5513779,Shelagh,,Le Sud-Ouest,45.47419,-73.56293,Entire home/apt,85,31,140,2022-06-11,1.40,3,264,2,
3486431,Beautiful 2 bedroom apt in Plateau!,17555362,Hassen,,Le Plateau-Mont-Royal,45.51736,-73.57771,Entire home/apt,263,28,26,2022-09-05,0.26,1,347,8,
3073209,"Ghost Sign Suites #2,  roof deck",9828616,Lance,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46734,-73.62189,Entire home/apt,218,7,76,2022-08-29,0.76,2,309,18,
3511458,Charming and cosy apartment,17653490,Nathalie,,Rosemont-La Petite-Patrie,45.53867,-73.60403,Entire home/apt,165,7,9,2022-06-27,0.09,1,30,1,301128
3089872,Room for Rent in St. Henri,15716218,Ian,,Le Sud-Ouest,45.48133,-73.5807,Private room,30,31,8,2017-07-01,0.08,1,0,0,
3521973,Le Metro Unbeatable location on Mt Royal Avenue 2,1016614,Home In Montreal,,Le Plateau-Mont-Royal,45.52476,-73.58076,Entire home/apt,228,2,220,2022-09-10,2.22,12,199,42,
3094294,Single or Double studio unit # 2H,15736663,Myriam,,Ville-Marie,45.5054,-73.56355,Entire home/apt,226,2,28,2022-09-05,0.28,14,99,14,
3094299,Charmant appartement a louer.,15715548,Claude,,Rosemont-La Petite-Patrie,45.5405,-73.60709,Entire home/apt,135,30,55,2022-01-07,0.57,1,334,1,
3528196,Authentic house  in the heart of the Plateau,7299326,Sylviane,,Le Plateau-Mont-Royal,45.52299,-73.57995,Entire home/apt,159,4,51,2022-07-23,0.52,1,0,21,
3549084,Double Room Piano&Garden&HomeCinema,8024983,Julie (Habitats Julie Et David),,Rosemont-La Petite-Patrie,45.53999,-73.60696,Private room,96,2,179,2022-08-17,1.80,6,33,5,286775
3094585,Beau et grand 4 1/2 (2 chambres),15735601,Mireille,,Verdun,45.457,-73.57302,Entire home/apt,30,360,0,,,1,365,0,
3110141,Quiet room /w private balcony + 2 bicycles,7223348,Jason,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.492,-73.62934,Private room,27,32,114,2022-08-28,1.13,11,179,4,
3110592,Warm room with Queen sized bed + 2 bicycles,7223348,Jason,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.492,-73.6294,Private room,28,32,92,2022-09-02,0.92,11,171,2,
3563630,"Near Metro, Grocery, Restos, Gym and Pool",10513979,Amanda,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49649,-73.65285,Entire home/apt,99,230,0,,,4,363,0,
3119119,Apartment 1 bedroom single-double unit # 4H,15736663,Myriam,,Ville-Marie,45.5054,-73.56341,Entire home/apt,279,2,38,2022-09-05,0.38,14,103,18,
3563956,Cozy & private studio in Villeray,9785890,Giuliana,,Villeray-Saint-Michel-Parc-Extension,45.55202,-73.6103,Entire home/apt,31,90,15,2017-06-30,0.15,1,49,0,
3574422,Great quiet room,2047039,Maxime,,Mercier-Hochelaga-Maisonneuve,45.54476,-73.53941,Private room,63,8,89,2022-08-31,0.90,1,64,22,307763
3990653,Trendy Apartment Park View - Long Term Stay,17268976,Maria,,Le Sud-Ouest,45.47334,-73.58713,Entire home/apt,325,31,93,2022-05-31,0.95,1,357,1,
3581676,Ensuite room @ heart of downtown,14231860,Irwin,,Ville-Marie,45.4948,-73.58029,Private room,78,4,94,2022-09-03,0.95,4,74,25,
4013283,comfy condo,20807767,Nalou,,Villeray-Saint-Michel-Parc-Extension,45.56522,-73.60009,Private room,44,365,3,2015-09-08,0.03,1,365,0,
3592643,Sunny apt. in Rosemont (3) (long term),702508,Andréane,,Rosemont-La Petite-Patrie,45.55073,-73.57747,Entire home/apt,45,60,25,2022-06-30,0.25,2,13,4,
3605198,Appartement centre ville,18167043,Catherine,,Ville-Marie,45.51852,-73.56439,Entire home/apt,68,30,4,2017-06-23,0.04,1,0,0,
4033082,STUNNING LOFT HISTORIC OLD MONTREAL,20909727,Mo,,Ville-Marie,45.51194,-73.55011,Entire home/apt,70,31,124,2020-07-31,1.31,1,0,0,
4035366,"Garden Plateau, 4 bedrooms, 2 terraces",1300334,Dan,,Le Plateau-Mont-Royal,45.531914,-73.574669,Entire home/apt,135,240,13,2021-04-28,0.14,5,11,0,
3627407,"Marché Jean-Talon confort, pratique",3300655,Ariâme,,Rosemont-La Petite-Patrie,45.53874,-73.61243,Entire home/apt,70,31,19,2022-08-03,0.20,1,111,4,
4076990,The Classic On The Plateau Mont-Royal,2343919,Heathcliff,,Le Plateau-Mont-Royal,45.53559875488281,-73.56939697265625,Entire home/apt,75,31,186,2020-02-14,1.94,3,225,0,
3637622,Your own private studio apartment next to UdeM,18220686,Jan,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.497,-73.62284,Entire home/apt,35,32,7,2022-09-08,0.08,4,157,2,
4081276,Bedroom Douillette Métro Mont-Royal,17686527,Daniel,,Le Plateau-Mont-Royal,45.52548,-73.58162,Private room,47,30,95,2022-08-08,0.98,1,234,4,
4096961,Flat in the Plateau Mont-Royal,4429522,Isabelle,,Le Plateau-Mont-Royal,45.5245,-73.57852,Entire home/apt,109,4,81,2022-08-19,0.86,1,0,10,300651
3643292,Appartement à deux pas de la promenade Castelnaul,2302678,Valérie,,Villeray-Saint-Michel-Parc-Extension,45.54055,-73.61738,Entire home/apt,217,7,5,2022-07-18,1.36,1,330,5,
4100405,Chic et deco moderne  au coeur du Rosemont,7317503,Fredy Alexander,,Rosemont-La Petite-Patrie,45.55529,-73.58989,Entire home/apt,390,7,6,2022-07-08,0.51,6,308,6,
3672244,Luxury Downtown 10th floor with view w/parking,18640389,Mojir,,Ville-Marie,45.49047,-73.58401,Entire home/apt,65,180,55,2018-06-03,0.56,1,364,0,
4105194,Petite famille deux grandes chambres/Rosemont,16476183,Mélanie,,Villeray-Saint-Michel-Parc-Extension,45.56353,-73.5886,Entire home/apt,126,21,10,2019-01-02,0.11,6,0,0,
3674494,Grande maison lumineuse,1390668,Isabelle,,Rosemont-La Petite-Patrie,45.54841,-73.58871,Entire home/apt,150,4,15,2022-08-02,0.15,1,0,3,
4108332,Location location location!Vintage+300m to subway,154735,Isabelle,,Rosemont-La Petite-Patrie,45.53379,-73.59757,Entire home/apt,115,60,23,2022-06-30,0.34,7,321,3,
3684998,Parc Lafontaine - Design Studio,9078597,Janick,,Le Plateau-Mont-Royal,45.52404,-73.57088,Entire home/apt,35,170,5,2020-04-18,0.05,1,106,0,
4119801,BEAUTIFUL LOFT ON THE PLATEAU,21372117,Vincent,,Le Plateau-Mont-Royal,45.51699,-73.58068,Entire home/apt,77,32,6,2022-05-07,0.10,1,215,3,
3695684,Private bedroom in an appartment,12895457,Annick Et,,Le Sud-Ouest,45.46221,-73.58977,Private room,52,2,135,2018-03-17,1.37,1,0,0,
4137045,Le Marché Sainte Madeleine!,21461906,Kevin,,Le Sud-Ouest,45.48003,-73.5572,Entire home/apt,80,31,282,2021-04-17,2.92,1,330,0,
3697689,Grand Loft 1chambre fermée Mile-End-Petite Italie!,4371997,Jonathan,,Rosemont-La Petite-Patrie,45.53117,-73.60881,Entire home/apt,265,3,67,2022-08-23,0.68,1,350,27,
4144469,Cozy  apartment in the heart of DownTown,19418375,Dany,,Ville-Marie,45.49585,-73.57928,Entire home/apt,185,21,59,2020-06-30,0.61,1,224,0,
3698156,Cosy place in the heart of Montreal - CITQ#307822,18275527,Cecile,,Le Plateau-Mont-Royal,45.51849,-73.58655,Private room,65,1,64,2022-08-16,0.65,2,70,17,307822
4149286,CLEAN and cozy near MARCHE JEAN TALON,2563156,David,,Ville-Marie,45.50372,-73.56325,Entire home/apt,227,1,1,2014-10-14,0.01,1,361,0,
3703015,Private Bedroom Parc LaFontaine - Queen bed & Desk,6350901,Charles,,Ville-Marie,45.52745,-73.56121,Private room,52,1,486,2022-08-24,4.92,8,108,49,
4150649,"1 Bedroom condo, Louis Bohème - 940",387422,Service,,Ville-Marie,45.5069,-73.56897,Entire home/apt,89,180,0,,,27,348,0,
4150719,305 - 2 Bedroom condo at Solano view on the river,387422,Service,,Ville-Marie,45.51247,-73.54938,Entire home/apt,140,30,2,2022-04-01,0.03,27,75,1,
3703067,Bright Plateau Room Close to Metro,665568,Shammy,,Le Plateau-Mont-Royal,45.52747,-73.58711,Private room,46,2,342,2020-02-17,3.49,2,216,0,
4158010,Modern furnished suite in Montreal,21577486,Michelle,,Le Plateau-Mont-Royal,45.5345,-73.5879,Entire home/apt,182,2,121,2022-08-28,1.25,1,0,14,
3705779,Private Bedroom Parc LaFontaine - Queen bed & Desk,6350901,Charles,,Ville-Marie,45.52746,-73.56307,Private room,53,1,547,2022-08-29,5.54,8,127,38,
3710350,Spacious historic town home close to everything,18887987,Synnove And Sean,,Ville-Marie,45.51768,-73.56383,Entire home/apt,282,2,46,2022-09-12,7.23,1,288,46,309323
4164950,CHAMBRE À LOUER AU COEUR DU PLATEAU,94553,Elias,,Le Plateau-Mont-Royal,45.52888,-73.58635,Private room,53,3,1,2019-07-03,0.03,1,0,0,
3712869,Mile-End Apartment!,3345978,Mathieu,,Le Plateau-Mont-Royal,45.52407,-73.59623,Entire home/apt,90,30,12,2021-09-30,0.13,5,263,1,
4183200,Grd 3 chambres lumineux à 90m métro,3693882,Alexandre Et Bénédicte,,Rosemont-La Petite-Patrie,45.53512,-73.60581,Entire home/apt,165,4,23,2019-07-25,0.26,1,0,0,
3720291,Sunny condo very well situated,5924213,Julie,,Ville-Marie,45.52656,-73.55523,Entire home/apt,90,30,8,2022-05-23,0.09,1,137,4,
4204718,Huge sunny loft in Plateau,21814977,Ariane,,Le Plateau-Mont-Royal,45.5153,-73.57616,Entire home/apt,165,75,33,2015-10-13,0.34,1,365,0,
4214871,Centennial apt near Lafontaine Park,2334176,Ready To Greet You,,Ville-Marie,45.52902,-73.55961,Entire home/apt,70,90,103,2021-10-31,1.07,3,0,1,
3730912,Sunny Plateau Balcony Double Room near Metro,665568,Shammy,,Le Plateau-Mont-Royal,45.52798,-73.58715,Private room,60,2,164,2022-08-29,1.67,2,281,6,
4217317,Monkland Village Gem,21887565,Sharron & Syd,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47597,-73.62032,Entire home/apt,175,30,7,2018-06-20,0.08,1,252,0,
3739416,"5 bdr fully furnished apt, parking",4462156,Florence Et France,,Le Sud-Ouest,45.44876,-73.5944,Entire home/apt,145,31,4,2019-12-22,0.04,9,73,0,
4219023,"Luxueux - deco moderne, Rosemont 3 chambres",7317503,Fredy Alexander,,Rosemont-La Petite-Patrie,45.56287,-73.58592,Entire home/apt,312,7,8,2022-09-10,0.72,6,334,8,
4249966,"Bright, fully equipped downtown adj, near metro",8714257,Caroline,,Verdun,45.46258,-73.5728,Entire home/apt,95,26,4,2022-08-07,0.49,1,150,4,
3746843,UNIQUE Bali-Thai style home !,19166218,Tania,,Pierrefonds-Roxboro,45.50756,-73.81087,Private room,149,1,72,2022-09-08,0.81,2,348,11,
4257188,Adorable condo Plateau Mont-Royal,4374073,MarieClaire,,Le Plateau-Mont-Royal,45.53188,-73.56932,Entire home/apt,140,31,45,2021-07-30,0.47,1,146,0,
3755759,PLATEAU MONT-ROYAL! Best neighborhood!,19218731,Sylvie,,Le Plateau-Mont-Royal,45.53231,-73.58207,Entire home/apt,250,7,6,2018-06-01,0.06,2,352,0,
4258412,"Cozy, like a hotel, apartment!",426511,Naima,,Ville-Marie,45.49249,-73.57653,Entire home/apt,133,3,88,2022-07-13,0.94,1,213,2,
3768433,Centre-Ville Village (quartier gai),19279996,Michel,,Ville-Marie,45.52055,-73.55177,Entire home/apt,94,28,13,2022-05-31,0.15,1,233,1,
4287577,Loft (condo) moderne bien situé,16792872,Fred,,Le Plateau-Mont-Royal,45.53451,-73.58753,Entire home/apt,75,5,37,2019-08-24,0.38,1,0,0,
3773392,Loft in Amazing Location in the Quartier Latin,19343000,Lara,,Ville-Marie,45.51323,-73.56307,Entire home/apt,105,4,3,2017-08-13,0.05,1,0,0,
4295661,Mignon petit studio,22299469,Louise,,Rosemont-La Petite-Patrie,45.5446,-73.58811,Entire home/apt,53,32,29,2022-07-01,0.33,7,161,4,
3775100,Centre ville de Montréal 3 chambres 1227-15Ct,15736663,Myriam,,Ville-Marie,45.51686,-73.55548,Entire home/apt,110,30,3,2022-07-23,0.04,14,287,1,
3792900,Superbe Appartement dans Ho-Ma,19474209,Sylvain,,Mercier-Hochelaga-Maisonneuve,45.55287,-73.54068,Entire home/apt,135,31,12,2022-08-28,0.12,1,290,1,
4301771,"Beautiful house in best MTL area, Plateau!",5079581,Cassandra,,Le Plateau-Mont-Royal,45.52908,-73.58606,Entire home/apt,200,15,6,2021-12-30,0.10,1,208,1,
3792946,Petite-Italie Easy Parking EcoDesign #2,8024983,Julie (Habitats Julie Et David),,Rosemont-La Petite-Patrie,45.53767,-73.60556,Entire home/apt,211,1,558,2022-09-10,6.26,6,330,70,274201
4309548,"Bright, classic & parking: Mile End",22196900,Gabriela,,Outremont,45.52031,-73.60267,Entire home/apt,145,6,15,2021-08-29,0.16,1,0,0,
3811849,Five minute walk from the metro,19571382,Jason,,Le Sud-Ouest,45.47422,-73.58983,Private room,60,6,28,2022-06-28,0.29,1,316,1,
4311700,In front of Lafontaine park!,22381533,Robin,,Le Plateau-Mont-Royal,45.52637,-73.57303,Private room,40,30,0,,,1,0,0,
3825998,Close to everything!,19685154,Gen,,Mercier-Hochelaga-Maisonneuve,45.54617,-73.54973,Entire home/apt,150,5,33,2022-09-04,0.34,1,4,8,
3843405,Beautiful home,19809267,Johane,,Le Sud-Ouest,45.45575,-73.58803,Private room,55,7,0,,,1,0,0,
4318185,Spacious&Bright Bachelor 1 bedroom Apartment,1968233,Eugene,,Côte-Saint-Luc,45.46357,-73.66634,Entire home/apt,120,3,4,2022-01-31,0.04,1,346,1,
4318807,maison propre et tranquille Pointe St Charles,3154502,Liette-Kyny,,Le Sud-Ouest,45.47967,-73.57186,Entire home/apt,115,31,4,2022-05-31,0.35,2,157,4,
3858368,The Emperors' Chamber - KING bed,2958195,Laef,,Villeray-Saint-Michel-Parc-Extension,45.53393,-73.62051,Private room,50,1,12,2022-06-02,0.14,2,48,3,
4331661,Simple Home Away From Home - Near YUL,3511012,Ali,,Saint-Laurent,45.52906,-73.68208,Entire home/apt,99,31,28,2019-10-31,0.30,1,179,0,
3873703,1 Bedroom VIP apartment at Europea - 941,387422,Service,,Ville-Marie,45.50534,-73.55804,Entire home/apt,107,90,0,,,27,333,0,
4351701,welcome,22589917,Chocco,,Anjou,45.60993,-73.54813,Entire home/apt,105,30,61,2022-07-31,0.73,1,332,2,
3875760,"2 beds (1 bdr plus den ), Near Metro, McGill, etc",10513979,Amanda,,Ville-Marie,45.51219,-73.56809,Entire home/apt,108,250,0,,,4,12,0,
3888910,Lovely room! Magical house! Subway!,1122758,Camille,,Verdun,45.45875,-73.56655,Private room,95,1,202,2022-08-26,2.07,1,25,17,
4358922,Charming studio - Heart of Plateau-Mont-Royal,19532718,Patricia,,Le Plateau-Mont-Royal,45.52058,-73.57687,Entire home/apt,80,32,97,2021-08-01,1.03,2,311,0,
3930434,Amazing view 1 bed 1 bath condo,20362065,Moon,,Saint-Laurent,45.50508,-73.67479,Entire home/apt,80,7,5,2022-08-31,1.39,1,343,5,
3931365,Charming Loft in Montreal's Little Italy,5531406,Sal,,Rosemont-La Petite-Patrie,45.53442,-73.61509,Entire home/apt,97,2,159,2020-08-03,1.85,1,223,0,
4376456,Appartement   au coeur de Montréal,22721558,Oleksandra,,Rosemont-La Petite-Patrie,45.54153,-73.60434,Entire home/apt,100,2,274,2022-08-28,2.89,2,197,37,
3975909,Beautiful appartement in Rosemont,2839024,Hugo,,Rosemont-La Petite-Patrie,45.5352,-73.59321,Entire home/apt,90,32,19,2020-04-30,0.23,2,0,0,
3985234,condo zen avec coloc voyageur,4445444,Olivier,,LaSalle,45.43349,-73.64436,Private room,61,14,0,,,1,0,0,
4383468,M & M C TOURISTA,21631797,Edouard,,Le Plateau-Mont-Royal,45.52263,-73.58003,Entire home/apt,161,3,13,2022-09-05,0.15,3,362,3,
4865672,luxurious studio center stage,13971026,Zaki,,Le Plateau-Mont-Royal,45.52342,-73.57836,Entire home/apt,143,31,92,2020-06-13,1.01,2,95,0,
4422595,Nice sunny room,1789044,Colin&Özge,,Mercier-Hochelaga-Maisonneuve,45.55629,-73.53114,Private room,37,31,22,2022-05-01,0.25,3,90,2,
4867994,Fully renovated Pointe Claire home.,4446501,Paul,,Pointe-Claire,45.44477,-73.82831,Entire home/apt,175,31,17,2022-05-31,0.26,1,221,2,
4438504,Intimacy and commodity,5268127,Guillaume,,Verdun,45.46571,-73.56967,Entire home/apt,43,28,20,2021-09-30,0.23,2,45,1,
4882354,"2 minutes to Metro Pie-ix, 1 bedroom quiet apt.",25117923,Jane,,Mercier-Hochelaga-Maisonneuve,45.554,-73.55119,Entire home/apt,60,30,1,2022-07-01,0.40,1,351,1,
4451485,Cozy LOFT - In the ❤ of OLD PORT / Old Montreal,19059657,Yanick,,Ville-Marie,45.50765,-73.55307,Entire home/apt,499,365,333,2020-08-30,3.70,2,365,0,
4883225,Beautiful studio apt 15 mins away Downtown MTL,23709506,Momoumar,,Hampstead,45.47886,-73.63172,Entire home/apt,72,29,9,2022-08-15,0.24,1,151,4,
4480848,COZY DUPLEX ON THE MOUNTAIN,9879743,Vendôme,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48018,-73.61426,Entire home/apt,300,10,5,2022-08-09,0.06,1,48,1,
4892127,Elegant Water View Loft in Old MTL,11206990,Sam,,Ville-Marie,45.50703,-73.55124,Entire home/apt,128,1,372,2022-08-29,3.99,12,119,39,
4484689,1 chambre  dans Résidence  Étudiante Familiale,23268627,Isabelle,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49183,-73.64012,Private room,35,30,3,2020-08-16,0.05,3,262,0,
4493422,Apartment Downtown Montréal,2163095,Marian,,Ville-Marie,45.51767,-73.55659,Entire home/apt,175,4,72,2022-08-20,0.76,2,120,9,
4900840,Old World Meets Modern,23413183,Brooke,,Ville-Marie,45.49012,-73.5798,Entire home/apt,264,1,126,2022-09-05,1.64,1,340,27,297531
4508178,Downtown / Plateau,4091875,Luc,,Le Plateau-Mont-Royal,45.51784,-73.5766,Entire home/apt,150,60,1,2018-09-30,0.02,1,0,0,
4908966,Single or Double unit apartment # 3H,15736663,Myriam,,Ville-Marie,45.50536,-73.56337,Entire home/apt,262,2,17,2022-07-10,0.18,14,107,11,
4516339,Coeur du Plateau Mt Royal avec jardin et cour,4263668,Zina,,Le Plateau-Mont-Royal,45.5302,-73.57939,Entire home/apt,150,7,21,2022-08-29,1.32,2,38,19,
4943226,"Bright and confy room, Rosemont metro",25478345,Yohan,,Rosemont-La Petite-Patrie,45.53451,-73.59616,Private room,80,7,30,2019-10-25,0.41,3,43,0,
4543503,Downtown Apt with Amazing Views,10189370,Sydney,,Le Plateau-Mont-Royal,45.51424,-73.5702,Entire home/apt,173,1,46,2022-08-31,0.52,1,6,4,
4958985,Modern & Chic 1BR perfect for relocation/ business,25476808,Amélie,,Rosemont-La Petite-Patrie,45.56567,-73.58314,Entire home/apt,59,31,5,2022-08-17,0.82,1,159,5,
4575021,Petite Italie-Air Climatisée Murale,23714795,Helene,,Rosemont-La Petite-Patrie,45.53665,-73.60674,Entire home/apt,293,30,0,,,2,333,0,
4975441,Downtown Studio for 2 with a view,25646950,Eric,,Ville-Marie,45.50769,-73.56964,Entire home/apt,125,6,30,2022-01-05,0.34,6,44,1,
4579838,Luxury Old Montreal Heritage Home,23738150,Tiziano,,Ville-Marie,45.51046,-73.55474,Entire home/apt,318,3,141,2022-08-28,1.53,4,143,34,
4580191,"Old Montreal, lovely quiet location",23738150,Tiziano,,Ville-Marie,45.51024,-73.55477,Entire home/apt,200,3,176,2022-08-28,1.97,4,71,42,
4983260,"3 BD, patio,metro. Best deal for 1+ month staying!",25688694,Tatiana,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47085,-73.61222,Entire home/apt,150,32,13,2021-10-16,0.16,1,224,1,
5058168,Beautiful Apartment (Plateau/Mile end),1443143,Andre,,Le Plateau-Mont-Royal,45.52928,-73.59071,Entire home/apt,200,3,14,2022-08-28,0.16,1,42,6,
4595660,Studio meublé lumineux sur le Plateau Mont-Royal,23821880,Sébastien,,Le Plateau-Mont-Royal,45.53664,-73.58082,Entire home/apt,55,28,0,,,1,74,0,
5060828,McGill Plateau ✦ Backyard☼ + Brick wall,579390,Vincent,,Le Plateau-Mont-Royal,45.51549,-73.58081,Entire home/apt,109,32,21,2022-09-05,0.54,1,93,5,
4603273,Cozy & Sunny apt in Little Italy*** - CITQ 186830,2462509,Marisol,,Rosemont-La Petite-Patrie,45.534,-73.60846,Entire home/apt,90,3,96,2022-09-01,1.02,2,50,16,
5066202,Mile-end Plateau Montreal's Best,6886234,Julien,,Le Plateau-Mont-Royal,45.52134,-73.58678,Entire home/apt,175,4,103,2022-09-06,1.17,1,20,16,303164
4611540,Spacious Lounge Loft in Old MTL,11206990,Sam,,Ville-Marie,45.50814,-73.55333,Entire home/apt,229,2,252,2022-08-29,2.66,12,155,12,
5068650,2-Bedroom at Walter sur Atwater 958,387422,Service,,Le Sud-Ouest,45.47889,-73.57291,Entire home/apt,142,365,0,,,27,364,0,
4616567,3 bedroom Cozy House  by Berri Station 2300$/month,22650016,Ingrid,,Ville-Marie,45.5083,-73.55502,Entire home/apt,90,15,2,2019-09-23,0.05,1,0,0,
5083829,Nice room in old Rosemont.,25409855,Veronique,,Rosemont-La Petite-Patrie,45.5538,-73.57119,Private room,40,3,91,2022-08-22,0.99,1,1,13,Citq305642
4642394,"Montreal Centre-ville, quartier N.d.G.",1695541,Denise,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47387,-73.61359,Entire home/apt,175,4,22,2021-05-10,0.26,1,4,0,302264
5095925,Confy room,560965,Gabrielle,,Rosemont-La Petite-Patrie,45.53141,-73.61029,Entire home/apt,20,1,5,2018-10-25,0.06,2,0,0,
4651495,Cozy Condo close to Jean-Talon Market and Metro,24078451,Andre,,Rosemont-La Petite-Patrie,45.53698,-73.61259,Entire home/apt,145,5,6,2022-09-05,0.07,1,8,3,
5104561,Little Italy great 2 bedroom apt,560965,Gabrielle,,Rosemont-La Petite-Patrie,45.53154,-73.61191,Entire home/apt,81,30,75,2021-01-31,0.81,2,0,0,
5106446,Convenient and cozy single bedroom,26386874,Elizabeth,,Dorval,45.44794,-73.75762,Private room,65,3,39,2020-02-24,0.43,1,232,0,
4662940,Stylish 1BD trendy Plateau!!APRIL SPECIAL,1656323,Nadim,,Le Plateau-Mont-Royal,45.52389,-73.5932,Entire home/apt,117,30,167,2022-07-29,1.78,7,248,4,
5126705,Ville-Marie Studio #2,26419277,Mathieu,,Ville-Marie,45.52321,-73.55837,Entire home/apt,86,31,35,2022-08-16,0.40,8,0,15,
4663019,Come and see us!!,24128291,Danièle,,Ahuntsic-Cartierville,45.54048,-73.64542,Entire home/apt,114,32,120,2022-08-03,1.33,1,345,3,
5142544,Le Loft Spa,26586314,Patrice,,Le Plateau-Mont-Royal,45.52663,-73.58282,Entire home/apt,195,31,111,2020-11-27,1.22,3,348,0,
4668203,Le charme de Rosemont-Petite Patrie,24151278,Camille,,Rosemont-La Petite-Patrie,45.53272,-73.60055,Entire home/apt,60,32,29,2020-11-06,0.31,1,187,0,
4669680,Casa O’ …where luxury and comfort await,24156030,Cristina And Paul,,Villeray-Saint-Michel-Parc-Extension,45.53635,-73.62216,Entire home/apt,300,31,40,2022-08-22,0.44,2,17,2,
5161580,Ville-Marie Studio #3,26419277,Mathieu,,Ville-Marie,45.52299,-73.55763,Entire home/apt,76,31,0,,,8,0,0,
5161890,Ville-Marie Studio #4,26419277,Mathieu,,Ville-Marie,45.52103,-73.5584,Entire home/apt,78,31,19,2022-07-10,0.22,8,0,9,
4678938,Apartment Downtown Montreal,2163095,Marian,,Ville-Marie,45.51838,-73.55921,Entire home/apt,200,4,65,2022-08-26,0.71,2,24,13,
5162003,Ville-Marie Studio #6,26419277,Mathieu,,Ville-Marie,45.52099,-73.55778,Entire home/apt,86,31,28,2022-04-25,0.32,8,0,2,
4679950,Charming and central studio,12696106,Sudhir,,Le Plateau-Mont-Royal,45.51743,-73.58041,Entire home/apt,90,31,60,2022-08-31,0.64,2,315,8,
5162132,Ville-Marie Studio #7,26419277,Mathieu,,Ville-Marie,45.52246,-73.55697,Entire home/apt,84,31,32,2022-08-17,0.36,8,0,14,
5162271,Ville-Marie Studio #9,26419277,Mathieu,,Ville-Marie,45.52307,-73.55761,Entire home/apt,86,31,55,2022-08-20,0.60,8,86,17,
4684243,"2 ch., sauna, planchers chauffants",22899495,Dominique,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47962,-73.62782,Entire home/apt,200,7,1,2022-08-17,1,1,139,1,
5168625,Appartement in montreal all include,26731950,Henry,,Mercier-Hochelaga-Maisonneuve,45.58616,-73.56057,Entire home/apt,100,5,1,2019-05-25,0.02,1,224,0,
4685662,Chambre Standard Plus un Queen  1200 $/mois,15568084,Goppy,,Le Plateau-Mont-Royal,45.51695,-73.56888,Entire home/apt,89,2,4,2018-05-13,0.04,5,0,0,
5169069,Two-bedroom in the Plateau!,10620533,Maria,,Le Plateau-Mont-Royal,45.51936,-73.58528,Entire home/apt,97,1,4,2022-06-15,0.05,1,43,1,
4692378,"Grand appartement calme prés du métro, 3 chambres",24258186,François,,Verdun,45.46744,-73.57063,Entire home/apt,77,45,29,2022-07-04,0.32,1,267,3,
5173875,Large 4 1/2 Downtown Montréal,3206353,Rosaire,,Ville-Marie,45.50139,-73.57851,Entire home/apt,170,30,5,2022-02-28,0.06,1,330,2,
4693528,Grand appartement 2 chambres au centre du plateau,4610818,Sebastien,,Ville-Marie,45.50225,-73.56651,Entire home/apt,200,5,1,2020-01-03,0.03,2,0,0,
4700691,"Château: Plateau central, 2+1 bedrooms, A/C & private sunny deck!",24290215,Yann,,Le Plateau-Mont-Royal,45.53088,-73.57879,Entire home/apt,233,2,73,2022-09-09,0.80,19,153,26,CITQ # 247671
5174441,"Superb Furnished Condo, Little Italy",7931773,Frederic,,Villeray-Saint-Michel-Parc-Extension,45.535274505615234,-73.62117004394531,Entire home/apt,45,180,1,2021-02-15,0.05,1,273,0,
